"STATION","DATE","REPORT_TYPE","SOURCE","AWND","BackupDirection","BackupDistance","BackupDistanceUnit","BackupElements","BackupElevation","BackupElevationUnit","BackupEquipment","BackupLatitude","BackupLongitude","BackupName","CDSD","CLDD","DSNW","DYHF","DYTS","DailyAverageDewPointTemperature","DailyAverageDryBulbTemperature","DailyAverageRelativeHumidity","DailyAverageSeaLevelPressure","DailyAverageStationPressure","DailyAverageWetBulbTemperature","DailyAverageWindSpeed","DailyCoolingDegreeDays","DailyDepartureFromNormalAverageTemperature","DailyHeatingDegreeDays","DailyMaximumDryBulbTemperature","DailyMinimumDryBulbTemperature","DailyPeakWindDirection","DailyPeakWindSpeed","DailyPrecipitation","DailySnowDepth","DailySnowfall","DailySustainedWindDirection","DailySustainedWindSpeed","DailyWeather","HDSD","HTDD","HourlyAltimeterSetting","HourlyDewPointTemperature","HourlyDryBulbTemperature","HourlyPrecipitation","HourlyPresentWeatherType","HourlyPressureChange","HourlyPressureTendency","HourlyRelativeHumidity","HourlySeaLevelPressure","HourlySkyConditions","HourlyStationPressure","HourlyVisibility","HourlyWetBulbTemperature","HourlyWindDirection","HourlyWindGustSpeed","HourlyWindSpeed","MonthlyAverageRH","MonthlyDaysWithGT001Precip","MonthlyDaysWithGT010Precip","MonthlyDaysWithGT32Temp","MonthlyDaysWithGT90Temp","MonthlyDaysWithLT0Temp","MonthlyDaysWithLT32Temp","MonthlyDepartureFromNormalAverageTemperature","MonthlyDepartureFromNormalCoolingDegreeDays","MonthlyDepartureFromNormalHeatingDegreeDays","MonthlyDepartureFromNormalMaximumTemperature","MonthlyDepartureFromNormalMinimumTemperature","MonthlyDepartureFromNormalPrecipitation","MonthlyDewpointTemperature","MonthlyGreatestPrecip","MonthlyGreatestPrecipDate","MonthlyGreatestSnowDepth","MonthlyGreatestSnowDepthDate","MonthlyGreatestSnowfall","MonthlyGreatestSnowfallDate","MonthlyMaxSeaLevelPressureValue","MonthlyMaxSeaLevelPressureValueDate","MonthlyMaxSeaLevelPressureValueTime","MonthlyMaximumTemperature","MonthlyMeanTemperature","MonthlyMinSeaLevelPressureValue","MonthlyMinSeaLevelPressureValueDate","MonthlyMinSeaLevelPressureValueTime","MonthlyMinimumTemperature","MonthlySeaLevelPressure","MonthlyStationPressure","MonthlyTotalLiquidPrecipitation","MonthlyTotalSnowfall","MonthlyWetBulb","NormalsCoolingDegreeDay","NormalsHeatingDegreeDay","REM","REPORT_TYPE","SOURCE","ShortDurationEndDate005","ShortDurationEndDate010","ShortDurationEndDate015","ShortDurationEndDate020","ShortDurationEndDate030","ShortDurationEndDate045","ShortDurationEndDate060","ShortDurationEndDate080","ShortDurationEndDate100","ShortDurationEndDate120","ShortDurationEndDate150","ShortDurationEndDate180","ShortDurationPrecipitationValue005","ShortDurationPrecipitationValue010","ShortDurationPrecipitationValue015","ShortDurationPrecipitationValue020","ShortDurationPrecipitationValue030","ShortDurationPrecipitationValue045","ShortDurationPrecipitationValue060","ShortDurationPrecipitationValue080","ShortDurationPrecipitationValue100","ShortDurationPrecipitationValue120","ShortDurationPrecipitationValue150","ShortDurationPrecipitationValue180","Sunrise","Sunset","WindEquipmentChangeDate"
"72259803970","2024-01-26T01:55:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.07","46","49",,,,,"91",,"OVC:08 10","29.38","7.00","48","140",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09201/26/24 01:55:01 METAR KADS 260755Z 14004KT 7SM OVC010 09/08 A3007 RMK AO2 T00920078 FZRANO","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259803970","2024-01-26T02:15:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.07","46","49",,,,,"91",,"OVC:08 10","29.38","7.00","48","100",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09201/26/24 02:15:01 METAR KADS 260815Z 10004KT 7SM OVC010 09/08 A3007 RMK AO2 T00920078 FZRANO","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259803970","2024-01-26T02:35:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.08","46","49",,,,,"92",,"OVC:08 10","29.39","7.00","48","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09201/26/24 02:35:01 METAR KADS 260835Z 00000KT 7SM OVC010 09/08 A3008 RMK AO2 T00920080 FZRANO","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259803970","2024-01-26T02:55:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.08","46","48",,,,,"94",,"OVC:08 8","29.39","7.00","47","090",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09201/26/24 02:55:01 METAR KADS 260855Z 09004KT 7SM OVC008 09/08 A3008 RMK AO2 T00900080 FZRANO","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259803970","2024-01-26T03:15:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.09","46","48",,,,,"94",,"OVC:08 8","29.40","7.00","47","110",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09201/26/24 03:15:02 METAR KADS 260915Z 11003KT 7SM OVC008 09/08 A3009 RMK AO2 T00900080 FZRANO","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259803970","2024-01-26T03:35:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.09","47","48",,"BR:1 ||",,,"94",,"OVC:08 8","29.40","5.00","48","140",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09501/26/24 03:35:02 METAR KADS 260935Z 14005KT 5SM BR OVC008 09/08 A3009 RMK AO2 T00900081 FZRANO","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259803970","2024-01-26T05:47:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.07","46","48",,"BR:1 ||",,,"94",,"OVC:08 5","29.38","4.00","47","120",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET07401/26/24 05:47:02 METAR KADS 261147Z 12006KT 4SM BR OVC005 09/08 A3007 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259803970","2024-01-26T06:47:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.07","46","48",,"BR:1 ||",,,"94",,"OVC:08 5","29.38","4.00","47","130",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET07401/26/24 06:47:02 METAR KADS 261247Z 13005KT 4SM BR OVC005 09/08 A3007 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259803970","2024-01-26T07:47:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.09","46","48",,"BR:1 ||",,,"94",,"OVC:08 6","29.40","3.00","47","100",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET07401/26/24 07:47:02 METAR KADS 261347Z 10005KT 3SM BR OVC006 09/08 A3009 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259803970","2024-01-26T08:47:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.09","46","50",,"BR:1 ||",,,"88",,"OVC:08 6","29.40","3.00","48","140",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET07401/26/24 08:47:02 METAR KADS 261447Z 14006KT 3SM BR OVC006 10/08 A3009 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259803970","2024-01-26T09:47:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.09","46","50",,"BR:1 ||",,,"88",,"OVC:08 5","29.40","4.00","48","120",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET07401/26/24 09:47:02 METAR KADS 261547Z 12004KT 4SM BR OVC005 10/08 A3009 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259803970","2024-01-26T10:47:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.09","46","50",,"BR:1 ||",,,"88",,"OVC:08 5","29.40","4.00","48","070",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET07401/26/24 10:47:02 METAR KADS 261647Z 07005KT 4SM BR OVC005 10/08 A3009 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259803970","2024-01-26T11:47:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.09","46","52",,"BR:1 ||",,,"82",,"OVC:08 5","29.40","4.00","49","060",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET07401/26/24 11:47:02 METAR KADS 261747Z 06005KT 4SM BR OVC005 11/08 A3009 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259803970","2024-01-26T12:12:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.08","46","52",,"BR:1 ||",,,"82",,"OVC:08 5","29.39","4.00","49","010",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET07401/26/24 12:12:02 METAR KADS 261812Z 01008KT 4SM BR OVC005 11/08 A3008 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259803970","2024-01-26T12:56:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.06","46","50",,"BR:1 ||",,,"88",,"OVC:08 5","29.37","3.00","48","060",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET07401/26/24 12:56:02 METAR KADS 261856Z 06006KT 3SM BR OVC005 10/08 A3006 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259803970","2024-01-26T13:43:00","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.05","46","52",,,,,"82",,,,"4.00",,"040",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET053METAR KADS 261943Z 04006KT 4SM BR OVC005 11/08 A3005=","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259803970","2024-01-26T13:47:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.05","46","52",,"BR:1 ||",,,"82",,"OVC:08 5","29.36","4.00","49","040",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET07401/26/24 13:47:02 METAR KADS 261947Z 04006KT 4SM BR OVC005 11/08 A3005 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259803970","2024-01-26T14:47:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.05","46","52",,"BR:1 ||",,,"82",,"OVC:08 8","29.36","4.00","49","070",,"13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET07401/26/24 14:47:02 METAR KADS 262047Z 07011KT 4SM BR OVC008 11/08 A3005 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259803970","2024-01-26T15:47:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.08","48","52",,"-RA:02 BR:1 |RA |RA",,,"88",,"OVC:08 5","29.39","2.00","50","050",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET07701/26/24 15:47:02 METAR KADS 262147Z 05008KT 2SM -RABR OVC005 11/09 A3008 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259803970","2024-01-26T16:47:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.08","48","52",,,,,"88",,"SCT:04 19 BKN:07 30 OVC:08 38","29.39","10.00","50","010",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET08601/26/24 16:47:02 METAR KADS 262247Z 01007KT 10SM SCT019 BKN030 OVC038 11/09 A3008 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259803970","2024-01-26T17:47:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.06","48","52",,"-RA:02 |RA |RA",,,"88",,"SCT:04 50 SCT:04 60 OVC:08 100","29.37","10.00","50","050",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09001/26/24 17:47:02 METAR KADS 262347Z 05007KT 10SM -RA SCT050 SCT060 OVC100 11/09 A3006 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259803970","2024-01-26T18:13:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.08","48","52",,"RA:02 |RA |RA RA",,,"88",,"BKN:07 10 BKN:07 30 OVC:08 90","29.39","10.00","50","030",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET08901/26/24 18:13:01 METAR KADS 270013Z 03004KT 10SM RA BKN010 BKN030 OVC090 11/09 A3008 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259803970","2024-01-26T18:47:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.06","48","52",,"RA:02 |RA |RA RA",,,"88",,"SCT:04 10 BKN:07 33 OVC:08 80","29.37","10.00","50","020",,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET08901/26/24 18:47:01 METAR KADS 270047Z 02010KT 10SM RA SCT010 BKN033 OVC080 11/09 A3006 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259803970","2024-01-26T19:47:00","FM-15","6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.06","48","52",,"RA:02 |RA |RA",,,"88",,"SCT:04 10 BKN:07 33 OVC:08 80","29.37","10.00","50","020",,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET08901/26/24 19:47:01 METAR KADS 270147Z 02010KT 10SM RA SCT010 BKN033 OVC080 11/09 A3006 RMK","FM-15","6",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259803970","2024-01-26T20:15:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.09","50","50","0.01","-RA:02 |RA |RA",,,"100",,"BKN:07 17 BKN:07 60 OVC:08 70","29.40","7.00","50","040",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11601/26/24 20:15:01 METAR KADS 270215Z 04005KT 7SM -RA BKN017 BKN060 OVC070 10/10 A3009 RMK AO2 P0001 T01010101 FZRANO","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259803970","2024-01-26T20:35:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.07","50","50","0.01","-DZ:01 |DZ |DZ",,,"100",,"BKN:07 17 BKN:07 70 OVC:08 90","29.38","7.00","50","060",,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11601/26/24 20:35:01 METAR KADS 270235Z 06010KT 7SM -DZ BKN017 BKN070 OVC090 10/10 A3007 RMK AO2 P0001 T01010101 FZRANO","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259803970","2024-01-26T20:47:00","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.07","48","52",,,,,"88",,,,"10.00",,"070","16","10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET068METAR KADS 270247Z 07009G14KT 10SM BKN017 BKN075 OVC090 11/09 A3007=","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259803970","2024-01-26T20:55:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.08","50","50","0.01",,,,"100",,"SCT:04 17 BKN:07 75 OVC:08 90","29.39","10.00","50","060",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11901/26/24 20:55:01 METAR KADS 270255Z 06006KT 10SM SCT017 BKN075 OVC090 10/10 A3008 RMK AO2 P0001 60009 T01010101 FZRANO","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259803970","2024-01-26T21:15:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.11","50","50","0.01","RA:02 |RA |RA",,,"99",,"SCT:04 11 SCT:04 16 OVC:08 75","29.42","7.00","50","330",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11501/26/24 21:15:01 METAR KADS 270315Z 33007KT 7SM RA SCT011 SCT016 OVC075 10/10 A3011 RMK AO2 P0001 T01020100 FZRANO","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259803970","2024-01-26T21:35:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.09","50","50","0.05","RA:02 |RA |RA",,,"100",,"BKN:07 10 BKN:07 16 OVC:08 50","29.40","5.00","50","050",,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11501/26/24 21:35:01 METAR KADS 270335Z 05009KT 5SM RA BKN010 BKN016 OVC050 10/10 A3009 RMK AO2 P0005 T01000100 FZRANO","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259803970","2024-01-26T21:47:00","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.05","48","52",,,,,"88",,,,"5.00",,"080",,"17",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET076METAR KADS 270347Z 08015KT 5SM SCT010 BKN043 OVC050 11/09 A3005 RMK LAST WX=","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259803970","2024-01-26T21:55:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.08","50","50","0.08","-RA:02 |RA |RA",,,"100",,"SCT:04 10 BKN:07 42 OVC:08 70","29.39","5.00","50","050","23","9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11901/26/24 21:55:02 METAR KADS 270355Z 05008G20KT 5SM -RA SCT010 BKN042 OVC070 10/10 A3008 RMK AO2 P0008 T01000100 FZRANO","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259803970","2024-01-26T22:15:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.09","50","50",,"-DZ:01 |DZ |DZ",,,"100",,"BKN:07 9 BKN:07 28 OVC:08 70","29.40","7.00","50","360",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11001/26/24 22:15:02 METAR KADS 270415Z 36004KT 7SM -DZ BKN009 BKN028 OVC070 10/10 A3009 RMK AO2 T01000100 FZRANO","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259803970","2024-01-26T22:35:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.09","50","50",,,,,"100",,"OVC:08 9","29.40","10.00","50","050",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10401/26/24 22:35:02 METAR KADS 270435Z 05004KT 10SM OVC009 10/10 A3009 RMK AO2 LTG DSNT E T01020102 FZRANO","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259803970","2024-01-26T22:55:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.10","51","51",,,,,"100",,"OVC:08 9","29.41","10.00","51","020",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10401/26/24 22:55:02 METAR KADS 270455Z 02003KT 10SM OVC009 10/10 A3010 RMK AO2 LTG DSNT W T01030103 FZRANO","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259803970","2024-01-26T23:15:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.09","50","50",,,,,"100",,"OVC:08 9","29.40","7.00","50","040",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09201/26/24 23:15:02 METAR KADS 270515Z 04004KT 7SM OVC009 10/10 A3009 RMK AO2 T01020102 FZRANO","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259803970","2024-01-26T23:35:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.09","50","50",,"VCTS:7 ||",,,"100",,"OVC:08 9","29.40","10.00","50","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10901/26/24 23:35:02 METAR KADS 270535Z 00000KT 10SM VCTS OVC009 10/10 A3009 RMK AO2 LTG DSNT W T01020102 FZRANO","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259803970","2024-01-26T23:55:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.09","50","50",,,,,"100",,"OVC:08 9","29.40","10.00","50","040",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12101/26/24 23:55:02 METAR KADS 270555Z 04003KT 10SM OVC009 10/10 A3009 RMK AO2 60017 T01020102 10103 20100 401050086 FZRANO","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259803970","2024-01-26T23:59:00","SOD  ","6",,,,,,,,,,,,,,,,,,"49",,,"29.39",,"7.1","0",,"16","51","47","080","23","0.17",,,"080","17","TS RA DZ BR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD41424 HR PRECIPITATION (IN): 0.17 WEATHER(CODE):1  24 HR MAX TEMP (F): 5124 HR MIN TEMP (F): 47AVERAGE STATION PRESSURE(D):29.388 PEAK WIND SPEED (MPH): 23 PEAK WIND DIR (DEG): 80 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 17FASTEST 2MIN DIR (DEG): 80 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 7.1 24 HR AVG TEMP (F): 49SKY COVER SR-SS (TENTHS): 1HEATING DEGREE DAYS: 16 COOLING DEGREE DAYS:  0","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0726","1754",
"72259803970","2024-01-27T00:15:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.09","50","50",,,,,"100",,"OVC:08 9","29.40","10.00","50","340",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10401/27/24 00:15:02 METAR KADS 270615Z 34003KT 10SM OVC009 10/10 A3009 RMK AO2 LTG DSNT S T01010101 FZRANO","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259803970","2024-01-27T00:35:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.09","50","50","0.02","RA:02 |RA |RA",,,"100",,"OVC:08 9","29.40","7.00","50","020",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11201/27/24 00:35:02 METAR KADS 270635Z 02005KT 7SM RA OVC009 10/10 A3009 RMK AO2 LTG DSNT W P0002 T00990099 FZRANO","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259803970","2024-01-27T00:55:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.10","49","49","0.03","-RA:02 |RA |RA",,,"100",,"OVC:08 7","29.41","7.00","49","330",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10201/27/24 00:55:02 METAR KADS 270655Z 33006KT 7SM -RA OVC007 10/10 A3010 RMK AO2 P0003 T00970097 FZRANO","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259803970","2024-01-27T01:15:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.11","48","48","0.01","RA:02 |RA |RA",,,"100",,"BKN:07 5 OVC:08 16","29.42","7.00","48","340","20","13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11101/27/24 01:15:02 METAR KADS 270715Z 34011G17KT 7SM RA BKN005 OVC016 09/09 A3011 RMK AO2 P0001 T00900090 FZRANO","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259803970","2024-01-27T01:35:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.11","48","48","0.03","-RA:02 |RA |RA",,,"100",,"BKN:07 5 OVC:08 16","29.42","7.00","48","330","20","14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11201/27/24 01:35:02 METAR KADS 270735Z 33012G17KT 7SM -RA BKN005 OVC016 09/09 A3011 RMK AO2 P0003 T00880088 FZRANO","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259803970","2024-01-27T01:55:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.12","48","48","0.04","RA:02 |RA |RA",,,"100",,"OVC:08 7","29.43","7.00","48","330",,"13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10101/27/24 01:55:02 METAR KADS 270755Z 33011KT 7SM RA OVC007 09/09 A3012 RMK AO2 P0004 T00880088 FZRANO","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259803970","2024-01-27T02:15:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.13","47","47","0.04","RA:02 |RA |RA",,,"100",,"OVC:08 5","29.44","7.00","47","310","16","9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10401/27/24 02:15:02 METAR KADS 270815Z 31008G14KT 7SM RA OVC005 09/09 A3013 RMK AO2 P0004 T00860086 FZRANO","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259803970","2024-01-27T02:35:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.14","47","47","0.11","+RA:02 |RA |RA",,,"100",,"OVC:08 5","29.45","7.00","47","320",,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10201/27/24 02:35:02 METAR KADS 270835Z 32009KT 7SM +RA OVC005 09/09 A3014 RMK AO2 P0011 T00850085 FZRANO","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
